country_fr,iso3c,date,max_transit7,min_transit7,med_transit7
République tchèque,CZE,2020-05-06,-15,-51,-36
République tchèque,CZE,2020-05-07,-14,-50,-35
République tchèque,CZE,2020-05-08,-11,-49,-33
République tchèque,CZE,2020-05-09,-7,-48,-30
République tchèque,CZE,2020-05-10,-6,-47,-27
République tchèque,CZE,2020-05-11,-5,-46,-27
République tchèque,CZE,2020-05-12,-3,-45,-25
République tchèque,CZE,2020-05-13,-2,-43,-24
République tchèque,CZE,2020-05-14,-1,-42,-24
République tchèque,CZE,2020-05-15,2,-39,-22
République tchèque,CZE,2020-05-16,6,-37,-20
République tchèque,CZE,2020-05-17,13,-34,-18
République tchèque,CZE,2020-05-18,17,-32,-16
République tchèque,CZE,2020-05-19,20,-30,-14
République tchèque,CZE,2020-05-20,23,-30,-13
République tchèque,CZE,2020-05-21,24,-29,-11
République tchèque,CZE,2020-05-22,24,-28,-10
République tchèque,CZE,2020-05-23,16,-30,-15
République tchèque,CZE,2020-05-24,11,-31,-16
République tchèque,CZE,2020-05-25,10,-32,-18
République tchèque,CZE,2020-05-26,9,-32,-18
République tchèque,CZE,2020-05-27,10,-31,-17
République tchèque,CZE,2020-05-28,9,-31,-18
République tchèque,CZE,2020-05-29,9,-30,-17
République tchèque,CZE,2020-05-30,17,-27,-13
République tchèque,CZE,2020-05-31,14,-27,-13
République tchèque,CZE,2020-06-01,16,-26,-11
République tchèque,CZE,2020-06-02,17,-25,-10
République tchèque,CZE,2020-06-03,16,-25,-10
République tchèque,CZE,2020-06-04,17,-24,-9
République tchèque,CZE,2020-06-05,16,-25,-10
République tchèque,CZE,2020-06-06,14,-25,-9
République tchèque,CZE,2020-06-07,16,-25,-7
République tchèque,CZE,2020-06-08,15,-25,-8
République tchèque,CZE,2020-06-09,15,-25,-8
République tchèque,CZE,2020-06-10,13,-25,-9
République tchèque,CZE,2020-06-11,13,-24,-8
République tchèque,CZE,2020-06-12,15,-22,-6
Allemagne,DEU,2020-02-15,13,-18,-6
Allemagne,DEU,2020-02-16,12,-14,-5
Allemagne,DEU,2020-02-17,12,-13,-3
Allemagne,DEU,2020-02-18,11,-13,-1
Allemagne,DEU,2020-02-19,11,-11,0
Allemagne,DEU,2020-02-20,11,-10,1
Allemagne,DEU,2020-02-21,9,-10,2
Allemagne,DEU,2020-02-22,9,-10,1
Allemagne,DEU,2020-02-23,10,-11,1
Allemagne,DEU,2020-02-24,9,-13,0
Allemagne,DEU,2020-02-25,9,-13,0
Allemagne,DEU,2020-02-26,9,-14,-0
Allemagne,DEU,2020-02-27,8,-15,-0
Allemagne,DEU,2020-02-28,8,-15,-0
Allemagne,DEU,2020-02-29,7,-15,-1
Allemagne,DEU,2020-03-01,6,-14,0
Allemagne,DEU,2020-03-02,7,-11,0
Allemagne,DEU,2020-03-03,7,-10,-0
Allemagne,DEU,2020-03-04,7,-9,-0
Allemagne,DEU,2020-03-05,8,-8,-1
Allemagne,DEU,2020-03-06,7,-8,-2
Allemagne,DEU,2020-03-07,8,-8,-2
Allemagne,DEU,2020-03-08,7,-9,-2
Allemagne,DEU,2020-03-09,7,-10,-2
Allemagne,DEU,2020-03-10,7,-11,-3
Allemagne,DEU,2020-03-11,7,-11,-4
Allemagne,DEU,2020-03-12,6,-12,-4
Allemagne,DEU,2020-03-13,5,-14,-5
Allemagne,DEU,2020-03-14,4,-16,-8
Allemagne,DEU,2020-03-15,2,-20,-11
Allemagne,DEU,2020-03-16,0,-23,-14
Allemagne,DEU,2020-03-17,-3,-27,-17
Allemagne,DEU,2020-03-18,-8,-32,-22
Allemagne,DEU,2020-03-19,-12,-37,-28
Allemagne,DEU,2020-03-20,-17,-42,-33
Allemagne,DEU,2020-03-21,-25,-49,-39
Allemagne,DEU,2020-03-22,-31,-55,-45
Allemagne,DEU,2020-03-23,-36,-59,-50
Allemagne,DEU,2020-03-24,-40,-62,-53
Allemagne,DEU,2020-03-25,-43,-64,-55
Allemagne,DEU,2020-03-26,-45,-66,-56
Allemagne,DEU,2020-03-27,-45,-67,-57
Allemagne,DEU,2020-03-28,-44,-65,-57
Allemagne,DEU,2020-03-29,-46,-66,-58
Allemagne,DEU,2020-03-30,-46,-66,-58
Allemagne,DEU,2020-03-31,-46,-65,-58
Allemagne,DEU,2020-04-01,-45,-65,-57
Allemagne,DEU,2020-04-02,-44,-64,-57
Allemagne,DEU,2020-04-03,-45,-64,-57
Allemagne,DEU,2020-04-04,-45,-64,-57
Allemagne,DEU,2020-04-05,-40,-63,-53
Allemagne,DEU,2020-04-06,-39,-62,-52
Allemagne,DEU,2020-04-07,-38,-62,-52
Allemagne,DEU,2020-04-08,-37,-62,-52
Allemagne,DEU,2020-04-09,-36,-62,-51
Allemagne,DEU,2020-04-10,-38,-64,-53
Allemagne,DEU,2020-04-11,-36,-64,-52
Allemagne,DEU,2020-04-12,-36,-65,-52
Allemagne,DEU,2020-04-13,-41,-68,-56
Allemagne,DEU,2020-04-14,-41,-68,-56
Allemagne,DEU,2020-04-15,-42,-68,-56
Allemagne,DEU,2020-04-16,-41,-68,-56
Allemagne,DEU,2020-04-17,-38,-65,-53
Allemagne,DEU,2020-04-18,-37,-65,-53
Allemagne,DEU,2020-04-19,-38,-64,-52
Allemagne,DEU,2020-04-20,-33,-60,-48
Allemagne,DEU,2020-04-21,-32,-60,-47
Allemagne,DEU,2020-04-22,-31,-59,-46
Allemagne,DEU,2020-04-23,-31,-59,-46
Allemagne,DEU,2020-04-24,-31,-58,-45
Allemagne,DEU,2020-04-25,-31,-57,-44
Allemagne,DEU,2020-04-26,-29,-57,-43
Allemagne,DEU,2020-04-27,-28,-57,-43
Allemagne,DEU,2020-04-28,-28,-57,-43
Allemagne,DEU,2020-04-29,-27,-56,-43
Allemagne,DEU,2020-04-30,-27,-56,-42
Allemagne,DEU,2020-05-01,-30,-59,-45
Allemagne,DEU,2020-05-02,-30,-60,-46
Allemagne,DEU,2020-05-03,-29,-59,-45
Allemagne,DEU,2020-05-04,-29,-59,-45
Allemagne,DEU,2020-05-05,-28,-58,-44
Allemagne,DEU,2020-05-06,-26,-57,-42
Allemagne,DEU,2020-05-07,-25,-57,-42
Allemagne,DEU,2020-05-08,-20,-53,-38
Allemagne,DEU,2020-05-09,-17,-52,-36
Allemagne,DEU,2020-05-10,-16,-52,-36
Allemagne,DEU,2020-05-11,-17,-52,-36
Allemagne,DEU,2020-05-12,-17,-52,-35
Allemagne,DEU,2020-05-13,-17,-52,-36
Allemagne,DEU,2020-05-14,-17,-51,-36
Allemagne,DEU,2020-05-15,-17,-50,-36
Allemagne,DEU,2020-05-16,-17,-49,-35
Allemagne,DEU,2020-05-17,-16,-48,-34
Allemagne,DEU,2020-05-18,-14,-47,-33
Allemagne,DEU,2020-05-19,-13,-46,-32
Allemagne,DEU,2020-05-20,-11,-45,-31
Allemagne,DEU,2020-05-21,-10,-47,-32
Allemagne,DEU,2020-05-22,-12,-47,-33
Allemagne,DEU,2020-05-23,-12,-48,-34
Allemagne,DEU,2020-05-24,-12,-48,-34
Allemagne,DEU,2020-05-25,-12,-48,-34
Allemagne,DEU,2020-05-26,-10,-48,-34
Allemagne,DEU,2020-05-27,-9,-48,-34
Allemagne,DEU,2020-05-28,-6,-45,-31
Allemagne,DEU,2020-05-29,0,-43,-30
Allemagne,DEU,2020-05-30,8,-41,-27
Allemagne,DEU,2020-05-31,16,-39,-24
Allemagne,DEU,2020-06-01,19,-42,-26
Allemagne,DEU,2020-06-02,20,-41,-25
Allemagne,DEU,2020-06-03,22,-41,-25
Allemagne,DEU,2020-06-04,22,-41,-25
Allemagne,DEU,2020-06-05,21,-41,-26
Allemagne,DEU,2020-06-06,18,-42,-28
Allemagne,DEU,2020-06-07,14,-43,-30
Allemagne,DEU,2020-06-08,15,-40,-28
Allemagne,DEU,2020-06-09,15,-41,-29
Allemagne,DEU,2020-06-10,15,-40,-29
Allemagne,DEU,2020-06-11,16,-43,-29
Allemagne,DEU,2020-06-12,17,-43,-28
Danemark,DNK,2020-02-15,14,-38,-24
Danemark,DNK,2020-02-16,10,-33,-21
Danemark,DNK,2020-02-17,8,-30,-17
Danemark,DNK,2020-02-18,7,-26,-13
Danemark,DNK,2020-02-19,4,-22,-9
Danemark,DNK,2020-02-20,3,-15,-5
Danemark,DNK,2020-02-21,2,-11,-1
Danemark,DNK,2020-02-22,0,-13,-2
Danemark,DNK,2020-02-23,1,-12,-1
Danemark,DNK,2020-02-24,1,-9,-0
Danemark,DNK,2020-02-25,2,-8,-1
Danemark,DNK,2020-02-26,2,-7,-0
Danemark,DNK,2020-02-27,2,-5,0
Danemark,DNK,2020-02-28,3,-2,2
Danemark,DNK,2020-02-29,5,-0,3
Danemark,DNK,2020-03-01,6,1,4
Danemark,DNK,2020-03-02,6,1,4
Danemark,DNK,2020-03-03,6,1,4
Danemark,DNK,2020-03-04,6,1,4
Danemark,DNK,2020-03-05,6,0,4
Danemark,DNK,2020-03-06,5,-1,3
Danemark,DNK,2020-03-07,6,-1,3
Danemark,DNK,2020-03-08,5,-2,3
Danemark,DNK,2020-03-09,5,-2,2
Danemark,DNK,2020-03-10,4,-3,2
Danemark,DNK,2020-03-11,2,-5,0
Danemark,DNK,2020-03-12,-3,-10,-5
Danemark,DNK,2020-03-13,-10,-17,-13
Danemark,DNK,2020-03-14,-17,-23,-19
Danemark,DNK,2020-03-15,-24,-30,-26
Danemark,DNK,2020-03-16,-30,-38,-33
Danemark,DNK,2020-03-17,-37,-44,-40
Danemark,DNK,2020-03-18,-44,-52,-47
Danemark,DNK,2020-03-19,-47,-55,-50
Danemark,DNK,2020-03-20,-49,-57,-52
Danemark,DNK,2020-03-21,-51,-60,-54
Danemark,DNK,2020-03-22,-52,-62,-55
Danemark,DNK,2020-03-23,-53,-63,-56
Danemark,DNK,2020-03-24,-54,-64,-56
Danemark,DNK,2020-03-25,-53,-64,-56
Danemark,DNK,2020-03-26,-53,-64,-56
Danemark,DNK,2020-03-27,-53,-64,-56
Danemark,DNK,2020-03-28,-53,-64,-56
Danemark,DNK,2020-03-29,-53,-65,-56
Danemark,DNK,2020-03-30,-53,-64,-56
Danemark,DNK,2020-03-31,-52,-64,-55
Danemark,DNK,2020-04-01,-51,-64,-55
Danemark,DNK,2020-04-02,-52,-64,-56
Danemark,DNK,2020-04-03,-52,-64,-55
Danemark,DNK,2020-04-04,-51,-64,-54
Danemark,DNK,2020-04-05,-49,-62,-53
Danemark,DNK,2020-04-06,-48,-62,-51
Danemark,DNK,2020-04-07,-47,-61,-51
Danemark,DNK,2020-04-08,-46,-61,-49
Danemark,DNK,2020-04-09,-45,-61,-50
Danemark,DNK,2020-04-10,-46,-61,-50
Danemark,DNK,2020-04-11,-46,-61,-51
Danemark,DNK,2020-04-12,-45,-61,-51
Danemark,DNK,2020-04-13,-47,-63,-53
Danemark,DNK,2020-04-14,-48,-63,-54
Danemark,DNK,2020-04-15,-48,-63,-54
Danemark,DNK,2020-04-16,-46,-61,-52
Danemark,DNK,2020-04-17,-43,-60,-49
Danemark,DNK,2020-04-18,-42,-59,-47
Danemark,DNK,2020-04-19,-41,-58,-45
Danemark,DNK,2020-04-20,-37,-55,-42
Danemark,DNK,2020-04-21,-34,-54,-40
Danemark,DNK,2020-04-22,-32,-53,-38
Danemark,DNK,2020-04-23,-31,-51,-37
Danemark,DNK,2020-04-24,-31,-51,-37
Danemark,DNK,2020-04-25,-30,-50,-36
Danemark,DNK,2020-04-26,-30,-50,-36
Danemark,DNK,2020-04-27,-30,-50,-37
Danemark,DNK,2020-04-28,-29,-50,-36
Danemark,DNK,2020-04-29,-29,-51,-37
Danemark,DNK,2020-04-30,-30,-52,-37
Danemark,DNK,2020-05-01,-30,-52,-37
Danemark,DNK,2020-05-02,-30,-52,-37
Danemark,DNK,2020-05-03,-28,-51,-36
Danemark,DNK,2020-05-04,-28,-50,-35
Danemark,DNK,2020-05-05,-28,-50,-34
Danemark,DNK,2020-05-06,-28,-48,-32
Danemark,DNK,2020-05-07,-25,-46,-30
Danemark,DNK,2020-05-08,-27,-47,-31
Danemark,DNK,2020-05-09,-24,-45,-29
Danemark,DNK,2020-05-10,-22,-45,-29
Danemark,DNK,2020-05-11,-22,-45,-28
Danemark,DNK,2020-05-12,-22,-45,-29
Danemark,DNK,2020-05-13,-21,-45,-28
Danemark,DNK,2020-05-14,-22,-45,-29
Danemark,DNK,2020-05-15,-19,-44,-27
Danemark,DNK,2020-05-16,-21,-45,-30
Danemark,DNK,2020-05-17,-23,-46,-31
Danemark,DNK,2020-05-18,-22,-46,-30
Danemark,DNK,2020-05-19,-20,-45,-28
Danemark,DNK,2020-05-20,-17,-43,-25
Danemark,DNK,2020-05-21,-18,-44,-26
Danemark,DNK,2020-05-22,-19,-45,-27
Danemark,DNK,2020-05-23,-17,-44,-25
Danemark,DNK,2020-05-24,-15,-44,-23
Danemark,DNK,2020-05-25,-15,-43,-22
Danemark,DNK,2020-05-26,-15,-42,-22
Danemark,DNK,2020-05-27,-16,-43,-23
Danemark,DNK,2020-05-28,-13,-40,-20
Danemark,DNK,2020-05-29,-8,-38,-16
Danemark,DNK,2020-05-30,-5,-35,-12
Danemark,DNK,2020-05-31,-2,-32,-9
Danemark,DNK,2020-06-01,-3,-33,-10
Danemark,DNK,2020-06-02,-1,-32,-9
Danemark,DNK,2020-06-03,0,-32,-7
Danemark,DNK,2020-06-04,1,-31,-7
Danemark,DNK,2020-06-05,-3,-33,-11
Danemark,DNK,2020-06-06,-7,-35,-14
Danemark,DNK,2020-06-07,-9,-35,-16
Danemark,DNK,2020-06-08,-6,-33,-14
Danemark,DNK,2020-06-09,-7,-34,-15
Danemark,DNK,2020-06-10,-7,-33,-15
Danemark,DNK,2020-06-11,-8,-34,-16
Danemark,DNK,2020-06-12,-4,-31,-13
Espagne,ESP,2020-02-15,-1,-30,-10
Espagne,ESP,2020-02-16,2,-29,-7
Espagne,ESP,2020-02-17,5,-30,-4
Espagne,ESP,2020-02-18,7,-32,-3
Espagne,ESP,2020-02-19,8,-34,-1
Espagne,ESP,2020-02-20,10,-35,2
Espagne,ESP,2020-02-21,14,-35,6
Espagne,ESP,2020-02-22,17,-33,6
Espagne,ESP,2020-02-23,19,-32,8
Espagne,ESP,2020-02-24,19,-30,8
Espagne,ESP,2020-02-25,20,-30,8
Espagne,ESP,2020-02-26,20,-30,9
Espagne,ESP,2020-02-27,22,-29,8
Espagne,ESP,2020-02-28,22,-29,9
Espagne,ESP,2020-02-29,20,-31,8
Espagne,ESP,2020-03-01,19,-32,7
Espagne,ESP,2020-03-02,17,-33,6
Espagne,ESP,2020-03-03,16,-34,5
Espagne,ESP,2020-03-04,17,-33,5
Espagne,ESP,2020-03-05,15,-34,4
Espagne,ESP,2020-03-06,14,-35,3
Espagne,ESP,2020-03-07,14,-35,2
Espagne,ESP,2020-03-08,14,-34,2
Espagne,ESP,2020-03-09,15,-34,2
Espagne,ESP,2020-03-10,15,-33,2
Espagne,ESP,2020-03-11,14,-33,2
Espagne,ESP,2020-03-12,13,-34,0
Espagne,ESP,2020-03-13,10,-35,-4
Espagne,ESP,2020-03-14,4,-40,-11
Espagne,ESP,2020-03-15,-6,-48,-22
Espagne,ESP,2020-03-16,-17,-54,-32
Espagne,ESP,2020-03-17,-27,-61,-43
Espagne,ESP,2020-03-18,-38,-67,-54
Espagne,ESP,2020-03-19,-48,-74,-63
Espagne,ESP,2020-03-20,-56,-79,-71
Espagne,ESP,2020-03-21,-64,-83,-76
Espagne,ESP,2020-03-22,-69,-84,-78
Espagne,ESP,2020-03-23,-70,-85,-79
Espagne,ESP,2020-03-24,-71,-86,-80
Espagne,ESP,2020-03-25,-71,-86,-81
Espagne,ESP,2020-03-26,-72,-86,-82
Espagne,ESP,2020-03-27,-72,-86,-82
Espagne,ESP,2020-03-28,-72,-86,-82
Espagne,ESP,2020-03-29,-72,-86,-82
Espagne,ESP,2020-03-30,-73,-87,-83
Espagne,ESP,2020-03-31,-73,-87,-83
Espagne,ESP,2020-04-01,-74,-87,-84
Espagne,ESP,2020-04-02,-74,-88,-84
Espagne,ESP,2020-04-03,-74,-88,-84
Espagne,ESP,2020-04-04,-74,-88,-84
Espagne,ESP,2020-04-05,-74,-88,-84
Espagne,ESP,2020-04-06,-74,-88,-84
Espagne,ESP,2020-04-07,-74,-88,-84
Espagne,ESP,2020-04-08,-73,-87,-83
Espagne,ESP,2020-04-09,-75,-88,-84
Espagne,ESP,2020-04-10,-76,-89,-85
Espagne,ESP,2020-04-11,-76,-89,-85
Espagne,ESP,2020-04-12,-76,-89,-85
Espagne,ESP,2020-04-13,-76,-90,-85
Espagne,ESP,2020-04-14,-75,-89,-85
Espagne,ESP,2020-04-15,-75,-89,-85
Espagne,ESP,2020-04-16,-73,-88,-83
Espagne,ESP,2020-04-17,-71,-87,-82
Espagne,ESP,2020-04-18,-71,-87,-82
Espagne,ESP,2020-04-19,-71,-87,-82
Espagne,ESP,2020-04-20,-71,-86,-81
Espagne,ESP,2020-04-21,-71,-86,-81
Espagne,ESP,2020-04-22,-71,-86,-81
Espagne,ESP,2020-04-23,-71,-87,-81
Espagne,ESP,2020-04-24,-71,-86,-81
Espagne,ESP,2020-04-25,-71,-86,-81
Espagne,ESP,2020-04-26,-70,-85,-80
Espagne,ESP,2020-04-27,-70,-84,-80
Espagne,ESP,2020-04-28,-69,-84,-79
Espagne,ESP,2020-04-29,-69,-84,-78
Espagne,ESP,2020-04-30,-68,-82,-78
Espagne,ESP,2020-05-01,-69,-83,-79
Espagne,ESP,2020-05-02,-65,-81,-76
Espagne,ESP,2020-05-03,-60,-80,-73
Espagne,ESP,2020-05-04,-57,-79,-71
Espagne,ESP,2020-05-05,-54,-77,-69
Espagne,ESP,2020-05-06,-50,-75,-67
Espagne,ESP,2020-05-07,-47,-74,-66
Espagne,ESP,2020-05-08,-43,-73,-63
Espagne,ESP,2020-05-09,-45,-73,-63
Espagne,ESP,2020-05-10,-47,-73,-64
Espagne,ESP,2020-05-11,-44,-73,-63
Espagne,ESP,2020-05-12,-44,-73,-62
Espagne,ESP,2020-05-13,-43,-73,-62
Espagne,ESP,2020-05-14,-43,-73,-62
Espagne,ESP,2020-05-15,-42,-73,-61
Espagne,ESP,2020-05-16,-39,-72,-60
Espagne,ESP,2020-05-17,-37,-72,-57
Espagne,ESP,2020-05-18,-38,-71,-56
Espagne,ESP,2020-05-19,-38,-70,-56
Espagne,ESP,2020-05-20,-38,-69,-55
Espagne,ESP,2020-05-21,-37,-68,-53
Espagne,ESP,2020-05-22,-36,-67,-52
Espagne,ESP,2020-05-23,-35,-67,-51
Espagne,ESP,2020-05-24,-35,-68,-50
Espagne,ESP,2020-05-25,-33,-68,-49
Espagne,ESP,2020-05-26,-32,-68,-48
Espagne,ESP,2020-05-27,-31,-68,-47
Espagne,ESP,2020-05-28,-30,-68,-46
Espagne,ESP,2020-05-29,-28,-68,-45
Espagne,ESP,2020-05-30,-26,-66,-44
Espagne,ESP,2020-05-31,-25,-65,-44
Espagne,ESP,2020-06-01,-24,-64,-44
Espagne,ESP,2020-06-02,-23,-62,-43
Espagne,ESP,2020-06-03,-22,-62,-43
Espagne,ESP,2020-06-04,-22,-60,-43
Espagne,ESP,2020-06-05,-22,-58,-43
Espagne,ESP,2020-06-06,-23,-57,-42
Espagne,ESP,2020-06-07,-23,-57,-42
Espagne,ESP,2020-06-08,-24,-56,-42
Espagne,ESP,2020-06-09,-25,-56,-42
Espagne,ESP,2020-06-10,-25,-56,-41
Espagne,ESP,2020-06-11,-25,-56,-41
Espagne,ESP,2020-06-12,-26,-57,-41
Estonie,EST,2020-02-15,-21,-49,-36
Estonie,EST,2020-02-16,-16,-40,-29
Estonie,EST,2020-02-17,-12,-33,-23
Estonie,EST,2020-02-18,-8,-27,-18
Estonie,EST,2020-02-19,-4,-20,-12
Estonie,EST,2020-02-20,1,-11,-5
Estonie,EST,2020-02-21,7,-4,2
Estonie,EST,2020-02-22,8,-5,1
Estonie,EST,2020-02-23,10,-4,2
Estonie,EST,2020-02-24,9,-7,-1
Estonie,EST,2020-02-25,10,-6,1
Estonie,EST,2020-02-26,11,-6,1
Estonie,EST,2020-02-27,11,-6,1
Estonie,EST,2020-02-28,10,-7,-0
Estonie,EST,2020-02-29,11,-6,1
Estonie,EST,2020-03-01,10,-6,1
Estonie,EST,2020-03-02,11,-3,4
Estonie,EST,2020-03-03,10,-4,2
Estonie,EST,2020-03-04,9,-4,2
Estonie,EST,2020-03-05,10,-5,2
Estonie,EST,2020-03-06,11,-3,4
Estonie,EST,2020-03-07,12,-2,7
Estonie,EST,2020-03-08,17,0,10
Estonie,EST,2020-03-09,19,1,10
Estonie,EST,2020-03-10,19,0,11
Estonie,EST,2020-03-11,19,0,10
Estonie,EST,2020-03-12,19,0,10
Estonie,EST,2020-03-13,16,-4,6
Estonie,EST,2020-03-14,12,-9,1
Estonie,EST,2020-03-15,5,-18,-7
Estonie,EST,2020-03-16,-2,-24,-13
Estonie,EST,2020-03-17,-6,-29,-18
Estonie,EST,2020-03-18,-11,-36,-24
Estonie,EST,2020-03-19,-14,-42,-28
Estonie,EST,2020-03-20,-16,-45,-33
Estonie,EST,2020-03-21,-17,-47,-34
Estonie,EST,2020-03-22,-18,-50,-36
Estonie,EST,2020-03-23,-17,-51,-36
Estonie,EST,2020-03-24,-18,-52,-36
Estonie,EST,2020-03-25,-16,-52,-35
Estonie,EST,2020-03-26,-16,-52,-37
Estonie,EST,2020-03-27,-17,-54,-38
Estonie,EST,2020-03-28,-17,-54,-38
Estonie,EST,2020-03-29,-21,-56,-40
Estonie,EST,2020-03-30,-23,-58,-42
Estonie,EST,2020-03-31,-25,-60,-43
Estonie,EST,2020-04-01,-27,-61,-44
Estonie,EST,2020-04-02,-31,-62,-44
Estonie,EST,2020-04-03,-34,-62,-46
Estonie,EST,2020-04-04,-36,-62,-46
Estonie,EST,2020-04-05,-35,-61,-45
Estonie,EST,2020-04-06,-34,-59,-43
Estonie,EST,2020-04-07,-31,-57,-40
Estonie,EST,2020-04-08,-28,-56,-39
Estonie,EST,2020-04-09,-25,-54,-37
Estonie,EST,2020-04-10,-24,-54,-37
Estonie,EST,2020-04-11,-23,-54,-37
Estonie,EST,2020-04-12,-25,-55,-38
Estonie,EST,2020-04-13,-26,-55,-39
Estonie,EST,2020-04-14,-29,-59,-41
Estonie,EST,2020-04-15,-31,-60,-42
Estonie,EST,2020-04-16,-32,-61,-44
Estonie,EST,2020-04-17,-31,-60,-43
Estonie,EST,2020-04-18,-30,-59,-43
Estonie,EST,2020-04-19,-27,-58,-40
Estonie,EST,2020-04-20,-26,-57,-39
Estonie,EST,2020-04-21,-24,-53,-36
Estonie,EST,2020-04-22,-22,-51,-34
Estonie,EST,2020-04-23,-19,-49,-31
Estonie,EST,2020-04-24,-19,-48,-30
Estonie,EST,2020-04-25,-18,-48,-29
Estonie,EST,2020-04-26,-17,-48,-29
Estonie,EST,2020-04-27,-16,-48,-29
Estonie,EST,2020-04-28,-18,-50,-32
Estonie,EST,2020-04-29,-19,-51,-33
Estonie,EST,2020-04-30,-18,-51,-32
Estonie,EST,2020-05-01,-17,-53,-33
Estonie,EST,2020-05-02,-15,-53,-33
Estonie,EST,2020-05-03,-13,-53,-32
Estonie,EST,2020-05-04,-11,-53,-30
Estonie,EST,2020-05-05,-8,-49,-26
Estonie,EST,2020-05-06,-3,-48,-24
Estonie,EST,2020-05-07,-2,-48,-23
Estonie,EST,2020-05-08,0,-44,-19
Estonie,EST,2020-05-09,3,-42,-16
Estonie,EST,2020-05-10,6,-36,-10
Estonie,EST,2020-05-11,6,-37,-11
Estonie,EST,2020-05-12,7,-37,-10
Estonie,EST,2020-05-13,6,-37,-12
Estonie,EST,2020-05-14,6,-36,-12
Estonie,EST,2020-05-15,5,-36,-12
Estonie,EST,2020-05-16,3,-36,-12
Estonie,EST,2020-05-17,-1,-38,-16
Estonie,EST,2020-05-18,1,-35,-14
Estonie,EST,2020-05-19,1,-34,-13
Estonie,EST,2020-05-20,1,-32,-12
Estonie,EST,2020-05-21,1,-31,-11
Estonie,EST,2020-05-22,4,-30,-9
Estonie,EST,2020-05-23,6,-28,-8
Estonie,EST,2020-05-24,8,-26,-7
Estonie,EST,2020-05-25,10,-25,-6
Estonie,EST,2020-05-26,12,-25,-5
Estonie,EST,2020-05-27,13,-24,-4
Estonie,EST,2020-05-28,15,-23,-3
Estonie,EST,2020-05-29,16,-23,-2
Estonie,EST,2020-05-30,17,-23,-2
Estonie,EST,2020-05-31,15,-22,-1
Estonie,EST,2020-06-01,15,-22,-1
Estonie,EST,2020-06-02,14,-21,-1
Estonie,EST,2020-06-03,14,-21,-1
Estonie,EST,2020-06-04,13,-21,-2
Estonie,EST,2020-06-05,13,-20,-1
Estonie,EST,2020-06-06,13,-20,0
Estonie,EST,2020-06-07,16,-19,1
Estonie,EST,2020-06-08,18,-19,2
Estonie,EST,2020-06-09,19,-19,3
Estonie,EST,2020-06-10,20,-18,4
Estonie,EST,2020-06-11,23,-16,6
Estonie,EST,2020-06-12,23,-16,6
Finlande,FIN,2020-02-15,30,-14,5
Finlande,FIN,2020-02-16,26,-14,4
Finlande,FIN,2020-02-17,26,-13,4
Finlande,FIN,2020-02-18,27,-13,3
Finlande,FIN,2020-02-19,27,-14,3
Finlande,FIN,2020-02-20,27,-14,3
Finlande,FIN,2020-02-21,26,-14,2
Finlande,FIN,2020-02-22,28,-16,1
Finlande,FIN,2020-02-23,29,-14,2
Finlande,FIN,2020-02-24,30,-13,2
Finlande,FIN,2020-02-25,30,-13,1
Finlande,FIN,2020-02-26,29,-13,1
Finlande,FIN,2020-02-27,28,-13,1
Finlande,FIN,2020-02-28,29,-14,-0
Finlande,FIN,2020-02-29,26,-12,0
Finlande,FIN,2020-03-01,25,-13,-1
Finlande,FIN,2020-03-02,25,-13,-0
Finlande,FIN,2020-03-03,23,-13,-1
Finlande,FIN,2020-03-04,24,-14,-2
Finlande,FIN,2020-03-05,23,-15,-2
Finlande,FIN,2020-03-06,23,-14,-1
Finlande,FIN,2020-03-07,25,-15,-2
Finlande,FIN,2020-03-08,25,-14,-1
Finlande,FIN,2020-03-09,24,-14,-1
Finlande,FIN,2020-03-10,24,-14,-1
Finlande,FIN,2020-03-11,23,-13,-2
Finlande,FIN,2020-03-12,23,-13,-2
Finlande,FIN,2020-03-13,21,-14,-5
Finlande,FIN,2020-03-14,18,-19,-8
Finlande,FIN,2020-03-15,14,-24,-13
Finlande,FIN,2020-03-16,10,-28,-16
Finlande,FIN,2020-03-17,6,-33,-21
Finlande,FIN,2020-03-18,1,-38,-26
Finlande,FIN,2020-03-19,-5,-44,-31
Finlande,FIN,2020-03-20,-11,-48,-35
Finlande,FIN,2020-03-21,-20,-51,-38
Finlande,FIN,2020-03-22,-24,-54,-42
Finlande,FIN,2020-03-23,-29,-57,-45
Finlande,FIN,2020-03-24,-32,-58,-46
Finlande,FIN,2020-03-25,-35,-60,-47
Finlande,FIN,2020-03-26,-37,-61,-48
Finlande,FIN,2020-03-27,-38,-62,-49
Finlande,FIN,2020-03-28,-39,-62,-50
Finlande,FIN,2020-03-29,-40,-63,-52
Finlande,FIN,2020-03-30,-41,-64,-52
Finlande,FIN,2020-03-31,-41,-65,-53
Finlande,FIN,2020-04-01,-41,-65,-54
Finlande,FIN,2020-04-02,-42,-66,-55
Finlande,FIN,2020-04-03,-43,-66,-56
Finlande,FIN,2020-04-04,-43,-67,-56
Finlande,FIN,2020-04-05,-42,-68,-55
Finlande,FIN,2020-04-06,-41,-68,-55
Finlande,FIN,2020-04-07,-40,-68,-54
Finlande,FIN,2020-04-08,-39,-67,-54
Finlande,FIN,2020-04-09,-37,-66,-52
Finlande,FIN,2020-04-10,-38,-68,-54
