country_name_fr,date,max_transit,min_transit,med_transit,max_retail,min_retail,med_retail,max_gp,min_gp,med_gp,max_parks,min_parks,med_parks,max_workplaces,min_workplaces,med_workplaces,max_res,min_res,med_res
Espagne,2020-04-13,-0.69,-0.91,-0.845,-0.83,-0.95,-0.9,-0.42,-0.91,-0.585,-0.62,-0.89,-0.8,-0.57,-0.91,-0.775,0.41,0.22,0.32
Espagne,2020-04-14,-0.67,-0.84,-0.78,-0.84,-0.91,-0.87,-0.25,-0.5,-0.405,-0.61,-0.85,-0.735,-0.58,-0.77,-0.63,0.35,0.22,0.26
Espagne,2020-04-15,-0.67,-0.84,-0.79,-0.85,-0.91,-0.875,-0.35,-0.53,-0.44,-0.66,-0.85,-0.745,-0.59,-0.77,-0.63,0.36,0.24,0.28
Espagne,2020-04-16,-0.69,-0.84,-0.8,-0.85,-0.9,-0.87,-0.38,-0.54,-0.455,-0.64,-0.85,-0.735,-0.6,-0.77,-0.64,0.37,0.24,0.285
Espagne,2020-04-17,-0.7,-0.84,-0.805,-0.86,-0.91,-0.88,-0.37,-0.51,-0.445,-0.69,-0.86,-0.76,-0.58,-0.76,-0.63,0.39,0.28,0.32
Espagne,2020-04-18,-0.75,-0.88,-0.84,-0.91,-0.94,-0.93,-0.49,-0.58,-0.545,-0.73,-0.9,-0.85,-0.53,-0.66,-0.595,0.27,0.23,0.26
Espagne,2020-04-19,-0.81,-0.91,-0.89,-0.92,-0.95,-0.94,-0.68,-0.82,-0.75,-0.77,-0.93,-0.895,-0.58,-0.69,-0.64,0.24,0.21,0.23
Espagne,2020-04-20,-0.67,-0.86,-0.795,-0.83,-0.9,-0.86,-0.49,-0.7,-0.54,-0.61,-0.84,-0.715,-0.53,-0.75,-0.615,0.34,0.2,0.255
Espagne,2020-04-21,-0.69,-0.83,-0.79,-0.84,-0.9,-0.87,-0.45,-0.55,-0.495,-0.6,-0.84,-0.745,-0.57,-0.76,-0.615,0.35,0.22,0.27
Espagne,2020-04-22,-0.68,-0.83,-0.78,-0.84,-0.9,-0.86,-0.34,-0.54,-0.48,-0.59,-0.85,-0.72,-0.56,-0.75,-0.615,0.35,0.22,0.27
Espagne,2020-04-23,-0.69,-0.88,-0.8,-0.84,-0.94,-0.86,-0.39,-0.92,-0.5,-0.59,-0.86,-0.725,-0.58,-0.84,-0.625,0.36,0.22,0.28
Espagne,2020-04-24,-0.69,-0.83,-0.79,-0.85,-0.91,-0.87,-0.36,-0.51,-0.45,-0.64,-0.86,-0.75,-0.56,-0.74,-0.615,0.38,0.26,0.305
Espagne,2020-04-25,-0.73,-0.86,-0.83,-0.9,-0.93,-0.92,-0.47,-0.55,-0.52,-0.74,-0.9,-0.84,-0.52,-0.65,-0.58,0.27,0.23,0.26
Espagne,2020-04-26,-0.78,-0.85,-0.835,-0.89,-0.93,-0.91,-0.57,-0.76,-0.655,-0.69,-0.87,-0.765,-0.54,-0.65,-0.605,0.23,0.19,0.22
Espagne,2020-04-27,-0.65,-0.8,-0.755,-0.81,-0.88,-0.845,-0.43,-0.55,-0.5,-0.47,-0.8,-0.635,-0.51,-0.73,-0.585,0.33,0.19,0.245
Espagne,2020-04-28,-0.63,-0.8,-0.745,-0.81,-0.88,-0.84,-0.4,-0.51,-0.45,-0.45,-0.8,-0.605,-0.55,-0.74,-0.59,0.32,0.19,0.24
Espagne,2020-04-29,-0.64,-0.8,-0.74,-0.81,-0.88,-0.84,-0.33,-0.48,-0.41,-0.4,-0.81,-0.615,-0.54,-0.73,-0.59,0.34,0.2,0.255
Espagne,2020-04-30,-0.63,-0.79,-0.74,-0.79,-0.86,-0.815,-0.2,-0.41,-0.29,-0.46,-0.81,-0.59,-0.55,-0.73,-0.59,0.34,0.2,0.25
Espagne,2020-05-01,-0.78,-0.89,-0.87,-0.92,-0.95,-0.935,-0.79,-0.92,-0.88,-0.6,-0.87,-0.73,-0.8,-0.91,-0.85,0.45,0.32,0.39
Espagne,2020-05-02,-0.44,-0.74,-0.625,-0.81,-0.88,-0.84,-0.21,-0.42,-0.3,-0.2,-0.69,-0.415,-0.44,-0.64,-0.51,0.23,0.18,0.21
Espagne,2020-05-03,-0.44,-0.75,-0.64,-0.79,-0.88,-0.82,-0.29,-0.58,-0.4,-0.23,-0.71,-0.4,-0.43,-0.56,-0.5,0.19,0.16,0.18
Espagne,2020-05-04,-0.42,-0.68,-0.615,-0.71,-0.8,-0.75,-0.28,-0.41,-0.335,0.08,-0.63,-0.225,-0.45,-0.69,-0.54,0.29,0.15,0.215
Espagne,2020-05-05,-0.5,-0.69,-0.6,-0.72,-0.8,-0.75,-0.24,-0.39,-0.32,0.11,-0.6,-0.2,-0.49,-0.69,-0.54,0.3,0.16,0.21
Espagne,2020-05-06,-0.37,-0.68,-0.595,-0.72,-0.81,-0.75,-0.26,-0.4,-0.32,0.19,-0.63,-0.17,-0.49,-0.69,-0.535,0.3,0.17,0.215
Espagne,2020-05-07,-0.42,-0.7,-0.635,-0.73,-0.81,-0.755,-0.24,-0.42,-0.33,0.06,-0.63,-0.265,-0.49,-0.69,-0.535,0.31,0.17,0.22
Espagne,2020-05-08,-0.54,-0.69,-0.645,-0.74,-0.83,-0.78,-0.25,-0.41,-0.34,-0.06,-0.64,-0.365,-0.47,-0.68,-0.53,0.33,0.21,0.255
Espagne,2020-05-09,-0.54,-0.75,-0.655,-0.8,-0.87,-0.84,-0.28,-0.45,-0.38,-0.29,-0.69,-0.49,-0.37,-0.54,-0.46,0.23,0.18,0.21
Estonie,2020-02-18,0.04,0.04,0.04,0.04,0.04,0.04,0.01,0.01,0.01,0.03,0.03,0.03,0.01,0.01,0.01,0.01,0.01,0.01
Estonie,2020-02-21,0.03,0.03,0.03,0.01,0.01,0.01,0.02,0.02,0.02,-0.05,-0.05,-0.05,-0.01,-0.01,-0.01,0.01,0.01,0.01
Estonie,2020-02-22,-0.12,-0.12,-0.12,-0.12,-0.12,-0.12,-0.11,-0.11,-0.11,-0.39,-0.39,-0.39,0.01,0.01,0.01,0.01,0.01,0.01
Estonie,2020-02-23,0.07,0.07,0.07,0.12,0.12,0.12,0.12,0.12,0.12,0.33,0.33,0.33,-0.01,-0.01,-0.01,-0.02,-0.02,-0.02
Estonie,2020-02-24,-0.13,-0.16,-0.145,-0.19,-0.22,-0.205,-0.07,-0.08,-0.075,1.84,1.55,1.695,-0.77,-0.78,-0.775,0.16,0.16,0.16
Estonie,2020-02-26,0.02,-0.02,0,-0.01,-0.03,-0.02,-0.04,-0.07,-0.055,0.08,0.03,0.055,-0.17,-0.18,-0.175,0.03,0.02,0.025
Estonie,2020-02-27,-0.01,-0.01,-0.01,-0.02,-0.02,-0.02,-0.01,-0.01,-0.01,0.15,0.15,0.15,-0.17,-0.17,-0.17,0.03,0.03,0.03
Estonie,2020-02-28,-0.06,-0.06,-0.06,-0.03,-0.03,-0.03,-0.01,-0.01,-0.01,0.12,0.12,0.12,-0.17,-0.17,-0.17,0.03,0.03,0.03
Estonie,2020-03-06,0.15,0.02,0.07,0.08,0.06,0.06,0.13,0.08,0.1,0.23,0.06,0.22,0.01,0.01,0.01,-0.01,-0.01,-0.01
Estonie,2020-03-07,0.14,0.02,0.07,0.1,0.04,0.08,0.17,0.11,0.14,0.23,-0.1,0.18,0.06,0.04,0.05,-0.01,-0.01,-0.01
Estonie,2020-03-08,0.22,0.14,0.18,0.29,0.21,0.25,0.25,0.24,0.245,1.03,0.91,0.97,0.06,0.04,0.05,-0.03,-0.04,-0.035
Estonie,2020-03-09,-0.01,-0.01,-0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.12,0.12,0.12,-0.01,-0.01,-0.01,0.01,0.01,0.01
Estonie,2020-03-11,-0.02,-0.05,-0.035,0.02,-0.01,0.005,0.04,0.03,0.035,-0.1,-0.12,-0.11,-0.01,-0.02,-0.015,0.02,0.01,0.015
Estonie,2020-03-12,0.05,-0.06,-0.03,0.02,-0.02,0.01,0.3,0.17,0.19,-0.03,-0.07,-0.05,0.01,-0.03,-0.02,0.02,0.01,0.02
Estonie,2020-03-13,-0.08,-0.21,-0.175,-0.07,-0.19,-0.14,0.25,0.19,0.23,-0.11,-0.19,-0.125,-0.06,-0.16,-0.125,0.09,0.04,0.07
Estonie,2020-03-14,-0.26,-0.31,-0.285,-0.35,-0.36,-0.355,-0.04,-0.05,-0.045,-0.04,-0.05,-0.045,-0.09,-0.11,-0.1,0.07,0.07,0.07
Estonie,2020-03-15,-0.23,-0.28,-0.255,-0.33,-0.36,-0.345,-0.04,-0.04,-0.04,0.51,0.46,0.485,-0.13,-0.14,-0.135,0.06,0.05,0.055
Estonie,2020-03-16,-0.38,-0.41,-0.395,-0.34,-0.35,-0.345,-0.05,-0.06,-0.055,-0.21,-0.25,-0.23,-0.4,-0.41,-0.405,0.18,0.16,0.17
Estonie,2020-03-17,-0.39,-0.44,-0.415,-0.4,-0.42,-0.41,-0.15,-0.17,-0.16,0.2,0.12,0.16,-0.45,-0.47,-0.46,0.2,0.17,0.185
Estonie,2020-03-18,-0.47,-0.52,-0.5,-0.45,-0.51,-0.46,-0.2,-0.24,-0.23,-0.2,-0.34,-0.27,-0.47,-0.49,-0.49,0.22,0.2,0.22
Estonie,2020-03-19,-0.38,-0.44,-0.41,-0.4,-0.41,-0.405,-0.15,-0.17,-0.16,0.52,0.49,0.505,-0.46,-0.48,-0.47,0.2,0.18,0.19
Estonie,2020-03-20,-0.43,-0.48,-0.48,-0.44,-0.49,-0.45,-0.16,-0.21,-0.17,0.19,0.06,0.15,-0.45,-0.49,-0.48,0.23,0.2,0.22
Estonie,2020-03-21,-0.39,-0.47,-0.43,-0.5,-0.52,-0.51,-0.17,-0.2,-0.185,0.13,0.03,0.08,-0.24,-0.25,-0.245,0.11,0.1,0.105
Estonie,2020-03-22,-0.35,-0.41,-0.38,-0.43,-0.45,-0.44,-0.14,-0.14,-0.14,0.75,0.74,0.745,-0.24,-0.26,-0.25,0.08,0.07,0.075
Estonie,2020-03-23,-0.43,-0.49,-0.46,-0.4,-0.42,-0.41,-0.18,-0.21,-0.195,0.27,0.17,0.22,-0.46,-0.49,-0.475,0.2,0.18,0.19
Estonie,2020-03-24,-0.44,-0.49,-0.465,-0.43,-0.45,-0.44,-0.19,-0.21,-0.2,0.12,-0.01,0.055,-0.48,-0.5,-0.49,0.21,0.19,0.2
Estonie,2020-03-25,-0.44,-0.5,-0.47,-0.41,-0.43,-0.42,-0.18,-0.21,-0.195,0.13,0.03,0.08,-0.48,-0.51,-0.495,0.21,0.19,0.2
Estonie,2020-03-26,-0.44,-0.5,-0.47,-0.44,-0.46,-0.45,-0.22,-0.24,-0.23,0.23,0.16,0.195,-0.49,-0.52,-0.505,0.22,0.19,0.205
Estonie,2020-03-27,-0.48,-0.54,-0.49,-0.55,-0.58,-0.57,-0.23,-0.25,-0.25,0.26,-0.1,0.08,-0.5,-0.54,-0.53,0.24,0.21,0.23
Estonie,2020-03-28,-0.41,-0.49,-0.45,-0.62,-0.63,-0.625,-0.24,-0.26,-0.25,0.28,0.18,0.23,-0.3,-0.32,-0.31,0.11,0.1,0.105
Estonie,2020-03-29,-0.51,-0.57,-0.54,-0.6,-0.61,-0.605,-0.28,-0.29,-0.285,0.04,0.02,0.03,-0.32,-0.34,-0.33,0.11,0.1,0.105
Estonie,2020-03-30,-0.52,-0.58,-0.55,-0.53,-0.55,-0.54,-0.29,-0.32,-0.305,-0.09,-0.23,-0.16,-0.51,-0.54,-0.525,0.23,0.21,0.22
Estonie,2020-03-31,-0.51,-0.57,-0.54,-0.53,-0.55,-0.54,-0.25,-0.29,-0.27,-0.11,-0.29,-0.2,-0.51,-0.54,-0.525,0.23,0.2,0.215
Estonie,2020-04-01,-0.49,-0.55,-0.52,-0.52,-0.53,-0.525,-0.24,-0.26,-0.25,0.04,-0.03,0.005,-0.51,-0.54,-0.525,0.23,0.2,0.215
Estonie,2020-04-02,-0.52,-0.57,-0.57,-0.54,-0.58,-0.55,-0.28,-0.31,-0.29,-0.15,-0.21,-0.18,-0.51,-0.54,-0.54,0.24,0.22,0.24
Estonie,2020-04-03,-0.46,-0.61,-0.57,-0.46,-0.59,-0.56,-0.21,-0.27,-0.25,-0.39,-0.6,-0.4,-0.41,-0.54,-0.51,0.27,0.18,0.24
Estonie,2020-04-04,-0.44,-0.5,-0.47,-0.59,-0.6,-0.595,-0.23,-0.25,-0.24,0.07,0.06,0.065,-0.32,-0.34,-0.33,0.13,0.12,0.125
Estonie,2020-04-05,-0.43,-0.49,-0.46,-0.54,-0.56,-0.55,-0.22,-0.23,-0.225,0.49,0.42,0.455,-0.31,-0.35,-0.33,0.09,0.08,0.085
Estonie,2020-04-06,-0.43,-0.5,-0.465,-0.45,-0.47,-0.46,-0.22,-0.26,-0.24,0.38,0.36,0.37,-0.51,-0.54,-0.525,0.21,0.18,0.195
Estonie,2020-04-07,-0.39,-0.47,-0.43,-0.44,-0.47,-0.455,-0.16,-0.2,-0.18,0.51,0.32,0.415,-0.51,-0.54,-0.525,0.2,0.17,0.185
Estonie,2020-04-08,-0.38,-0.45,-0.415,-0.41,-0.43,-0.42,-0.12,-0.16,-0.14,0.61,0.51,0.56,-0.5,-0.54,-0.52,0.19,0.17,0.18
Estonie,2020-04-09,-0.42,-0.49,-0.455,-0.39,-0.42,-0.405,-0.06,-0.12,-0.09,0.13,0.05,0.09,-0.51,-0.54,-0.525,0.2,0.17,0.185
Estonie,2020-04-10,-0.53,-0.6,-0.55,-0.59,-0.66,-0.6,-0.23,-0.29,-0.25,0.42,0.25,0.42,-0.8,-0.83,-0.82,0.29,0.27,0.29
Estonie,2020-04-11,-0.43,-0.51,-0.47,-0.57,-0.6,-0.585,-0.2,-0.25,-0.225,0.11,0.01,0.06,-0.35,-0.38,-0.365,0.11,0.1,0.105
Estonie,2020-04-12,-0.58,-0.65,-0.615,-0.61,-0.62,-0.615,-0.28,-0.32,-0.3,-0.39,-0.49,-0.44,-0.36,-0.39,-0.375,0.11,0.1,0.105
Estonie,2020-04-13,-0.47,-0.53,-0.5,-0.43,-0.45,-0.44,-0.21,-0.23,-0.22,0.05,-0.02,0.015,-0.5,-0.53,-0.515,0.21,0.19,0.2
Estonie,2020-04-14,-0.5,-0.56,-0.51,-0.47,-0.5,-0.49,-0.21,-0.24,-0.23,-0.19,-0.27,-0.26,-0.5,-0.53,-0.53,0.23,0.2,0.21
Estonie,2020-04-15,-0.46,-0.52,-0.49,-0.45,-0.47,-0.46,-0.18,-0.21,-0.195,0.06,0.01,0.035,-0.5,-0.53,-0.515,0.22,0.19,0.205
Estonie,2020-04-16,-0.49,-0.55,-0.53,-0.46,-0.51,-0.48,-0.21,-0.23,-0.23,-0.14,-0.15,-0.14,-0.5,-0.53,-0.52,0.23,0.21,0.23
Estonie,2020-04-17,-0.46,-0.52,-0.475,-0.46,-0.5,-0.475,-0.16,-0.19,-0.175,-0.02,-0.21,-0.035,-0.46,-0.52,-0.495,0.22,0.18,0.21
Estonie,2020-04-18,-0.37,-0.44,-0.405,-0.54,-0.56,-0.55,-0.21,-0.24,-0.225,0.08,0.07,0.075,-0.26,-0.29,-0.275,0.1,0.09,0.095
Estonie,2020-04-19,-0.37,-0.44,-0.405,-0.52,-0.54,-0.53,-0.22,-0.25,-0.235,0.46,0.45,0.455,-0.28,-0.32,-0.3,0.07,0.07,0.07
Estonie,2020-04-20,-0.39,-0.46,-0.425,-0.41,-0.44,-0.425,-0.23,-0.26,-0.245,0.48,0.43,0.455,-0.47,-0.51,-0.49,0.18,0.16,0.17
Estonie,2020-04-21,-0.34,-0.41,-0.375,-0.4,-0.43,-0.415,-0.18,-0.22,-0.2,0.75,0.67,0.71,-0.47,-0.51,-0.49,0.17,0.15,0.16
Estonie,2020-04-22,-0.34,-0.42,-0.38,-0.39,-0.43,-0.41,-0.17,-0.22,-0.195,0.9,0.82,0.86,-0.47,-0.51,-0.49,0.17,0.14,0.155
Estonie,2020-04-23,-0.37,-0.43,-0.4,-0.4,-0.43,-0.415,-0.18,-0.22,-0.2,0.66,0.61,0.635,-0.47,-0.5,-0.485,0.17,0.15,0.16
Estonie,2020-04-24,-0.42,-0.48,-0.44,-0.44,-0.49,-0.47,-0.19,-0.26,-0.22,0.18,0.06,0.15,-0.47,-0.5,-0.49,0.19,0.17,0.19
Estonie,2020-04-25,-0.33,-0.41,-0.37,-0.51,-0.54,-0.525,-0.17,-0.23,-0.2,0.22,0.12,0.17,-0.25,-0.28,-0.265,0.08,0.07,0.075
Estonie,2020-04-26,-0.35,-0.42,-0.385,-0.47,-0.5,-0.485,-0.17,-0.2,-0.185,0.49,0.45,0.47,-0.25,-0.3,-0.275,0.05,0.04,0.045
Estonie,2020-04-27,-0.39,-0.46,-0.425,-0.39,-0.42,-0.405,-0.2,-0.24,-0.22,0.4,0.35,0.375,-0.45,-0.49,-0.47,0.18,0.15,0.165
Estonie,2020-04-28,-0.47,-0.53,-0.47,-0.43,-0.47,-0.47,-0.22,-0.28,-0.27,-0.2,-0.38,-0.24,-0.46,-0.5,-0.48,0.19,0.17,0.19
Estonie,2020-04-29,-0.39,-0.45,-0.42,-0.4,-0.42,-0.41,-0.17,-0.22,-0.195,0.28,0.27,0.275,-0.45,-0.49,-0.47,0.19,0.16,0.175
Estonie,2020-04-30,-0.33,-0.42,-0.375,-0.33,-0.38,-0.355,-0.07,-0.14,-0.105,0.37,0.27,0.32,-0.45,-0.48,-0.465,0.15,0.13,0.14
Estonie,2020-05-01,-0.45,-0.53,-0.49,-0.54,-0.57,-0.555,-0.2,-0.24,-0.22,0.77,0.5,0.635,-0.78,-0.81,-0.795,0.24,0.22,0.23
Estonie,2020-05-02,-0.33,-0.46,-0.395,-0.51,-0.57,-0.54,-0.19,-0.26,-0.225,0.1,-0.11,-0.005,-0.27,-0.31,-0.29,0.09,0.07,0.08
Estonie,2020-05-03,-0.29,-0.39,-0.34,-0.43,-0.48,-0.455,-0.13,-0.17,-0.15,0.63,0.51,0.57,-0.19,-0.24,-0.215,0.03,0.03,0.03
Estonie,2020-05-04,-0.35,-0.45,-0.4,-0.33,-0.39,-0.36,-0.15,-0.2,-0.175,0.4,0.21,0.305,-0.42,-0.46,-0.44,0.17,0.14,0.155
Estonie,2020-05-05,-0.26,-0.34,-0.3,-0.28,-0.34,-0.31,-0.06,-0.12,-0.09,0.79,0.76,0.775,-0.41,-0.45,-0.43,0.15,0.12,0.135
Estonie,2020-05-06,-0.24,-0.35,-0.295,-0.27,-0.33,-0.3,-0.06,-0.13,-0.095,0.87,0.77,0.82,-0.41,-0.45,-0.43,0.14,0.12,0.13
Estonie,2020-05-07,-0.3,-0.41,-0.355,-0.28,-0.33,-0.305,-0.07,-0.13,-0.1,0.46,0.44,0.45,-0.41,-0.45,-0.43,0.15,0.13,0.14
Estonie,2020-05-08,-0.28,-0.4,-0.34,-0.28,-0.35,-0.315,-0.02,-0.08,-0.05,0.45,0.28,0.365,-0.4,-0.44,-0.42,0.14,0.11,0.125
Estonie,2020-05-09,-0.16,-0.32,-0.24,-0.34,-0.43,-0.385,0.03,-0.08,-0.025,0.62,0.48,0.55,-0.16,-0.2,-0.18,0.01,0.01,0.01
Finlande,2020-02-15,0.56,0.13,0.345,0.17,0.09,0.13,0.21,0.05,0.13,0.39,0.26,0.325,0.02,-0.01,0.005,-0.01,-0.01,-0.01
Finlande,2020-02-16,0.14,-0.18,-0.08,0.22,-0.09,-0.03,0.26,-0.12,-0.03,0.35,-0.51,-0.26,0.02,-0.07,-0.04,0.02,0.01,0.01
Finlande,2020-02-17,0.05,-0.12,-0.04,0.1,0.03,0.04,0.1,-0.01,0.04,0.24,-0.05,0.1,0.01,-0.31,-0.01,0.03,0.01,0.01
Finlande,2020-02-18,0.07,-0.15,-0.075,0.08,-0.02,0.05,0.06,-0.05,0.03,0.49,0.02,0.315,0.01,-0.3,-0.075,0.03,0.01,0.02
Finlande,2020-02-19,0.19,-0.14,-0.015,0.24,0.02,0.04,0.17,-0.04,0.02,0.7,0.1,0.345,0.01,-0.3,-0.07,0.03,0.01,0.01
Finlande,2020-02-20,0.02,-0.16,-0.11,0.05,-0.05,0.02,0.05,-0.05,-0.03,0.32,0.12,0.19,0.01,-0.32,-0.28,0.03,0.01,0.03
Finlande,2020-02-21,0.1,-0.19,0,0.09,-0.06,0.035,0.08,-0.08,0.015,0.2,-0.2,-0.04,0.01,-0.33,-0.03,0.05,0.01,0.025
Finlande,2020-02-22,0.7,-0.1,0.055,0.35,-0.07,0.05,0.33,-0.08,-0.015,0.59,-0.38,-0.175,0.03,-0.04,-0.025,0.01,-0.01,0.01
Finlande,2020-02-23,0.27,-0.02,0.05,0.38,-0.02,0.04,0.36,0.01,0.04,0.75,0.17,0.315,0.01,-0.04,-0.02,-0.01,-0.02,-0.01
Finlande,2020-02-24,0.03,-0.13,-0.04,0.05,0.01,0.03,0.04,-0.02,0.02,0.34,0.04,0.14,-0.01,-0.37,-0.3,0.04,0.01,0.02
Finlande,2020-02-25,0.29,-0.13,-0.01,0.36,-0.02,0.05,0.23,-0.04,0.035,0.92,0.32,0.425,0.01,-0.34,-0.065,0.03,0.01,0.015
Finlande,2020-02-26,0.09,-0.04,-0.005,0.07,-0.01,0.05,0.04,-0.02,0.015,0.41,0.01,0.235,0.01,-0.38,-0.055,0.02,0.01,0.01
Finlande,2020-02-27,0.07,-0.15,-0.045,0.03,-0.04,0,0.04,-0.03,-0.015,0.51,0.1,0.4,0.01,-0.39,-0.3,0.04,0.01,0.03
Finlande,2020-02-28,0.1,-0.24,-0.085,0.1,-0.06,-0.005,0.05,-0.08,-0.02,0.56,0.06,0.38,-0.02,-0.4,-0.31,0.05,0.01,0.035
Finlande,2020-02-29,0.51,-0.02,0.04,0.25,-0.13,0.01,0.27,-0.06,-0.03,0.83,0.22,0.52,0.01,-0.09,-0.04,-0.01,-0.03,-0.02
Finlande,2020-03-01,-0.01,-0.11,-0.07,-0.01,-0.04,-0.04,-0.02,-0.04,-0.04,0.23,-0.37,-0.3,-0.01,-0.05,-0.02,0.01,-0.01,0.01
Finlande,2020-03-02,0.26,-0.1,-0.015,0.34,-0.03,0.045,0.26,0.01,0.05,0.93,-0.09,0.24,-0.01,-0.37,-0.195,0.03,0.01,0.02
Finlande,2020-03-03,0.18,-0.08,-0.05,0.31,-0.01,0.02,0.23,0.01,0.03,1.22,-0.11,0.06,-0.01,-0.32,-0.02,0.02,0.01,0.015
Finlande,2020-03-04,0.19,-0.13,-0.08,0.24,-0.04,-0.01,0.21,-0.03,0.01,1.07,-0.24,0.08,-0.01,-0.43,-0.03,0.02,0.01,0.02
Finlande,2020-03-05,0.12,-0.15,-0.055,0.24,-0.01,0.02,0.19,-0.01,0.04,0.72,-0.07,0.01,-0.01,-0.44,-0.02,0.04,0.01,0.015
Finlande,2020-03-06,0.18,-0.2,-0.05,0.16,-0.04,0.03,0.11,-0.06,0.03,0.81,0.11,0.23,-0.01,-0.45,-0.08,0.05,0.01,0.02
Finlande,2020-03-07,0.62,-0.04,0.05,0.19,-0.09,0.05,0.23,-0.01,0.04,0.9,0.07,0.44,0.05,-0.08,0.01,-0.01,-0.03,-0.01
Finlande,2020-03-08,0.2,-0.04,0.055,0.22,0.01,0.08,0.27,0.04,0.07,0.54,0.23,0.405,0.05,-0.04,0.015,0.01,-0.03,-0.01
Finlande,2020-03-09,0.2,-0.1,-0.045,0.16,-0.04,-0.02,0.17,0.01,0.03,0.37,-0.03,0.045,-0.01,-0.02,-0.02,0.01,0.01,0.01
Finlande,2020-03-10,0.15,-0.17,-0.035,0.19,-0.06,-0.03,0.16,0.01,0.02,0.62,-0.13,-0.045,-0.01,-0.02,-0.01,0.02,0.01,0.015
Finlande,2020-03-11,0.16,-0.1,-0.05,0.12,-0.07,-0.03,0.14,-0.01,0.02,0.47,-0.12,0.1,-0.01,-0.03,-0.03,0.02,0.01,0.01
Finlande,2020-03-12,0.11,-0.17,-0.08,0.1,-0.05,-0.03,0.23,0.08,0.12,0.43,-0.07,-0.04,-0.02,-0.05,-0.03,0.03,0.01,0.02
Finlande,2020-03-13,0.05,-0.3,-0.19,0.01,-0.11,-0.06,0.18,0.11,0.14,0.25,-0.15,-0.02,-0.04,-0.14,-0.07,0.07,0.03,0.04
Finlande,2020-03-14,0.41,-0.34,-0.195,0.01,-0.27,-0.21,0.21,-0.06,-0.02,0.65,0.09,0.245,-0.02,-0.12,-0.06,0.05,0.02,0.04
Finlande,2020-03-15,-0.12,-0.37,-0.29,-0.02,-0.29,-0.235,0.16,-0.11,-0.06,0.74,-0.14,0.255,-0.05,-0.11,-0.09,0.05,0.03,0.04
Finlande,2020-03-16,-0.21,-0.42,-0.28,-0.14,-0.24,-0.16,0.09,0.02,0.04,0.45,-0.07,0.11,-0.12,-0.31,-0.22,0.12,0.05,0.08
Finlande,2020-03-17,-0.18,-0.47,-0.385,-0.1,-0.3,-0.28,0.17,-0.04,0.01,0.32,-0.12,0.09,-0.23,-0.35,-0.275,0.14,0.09,0.11
Finlande,2020-03-18,-0.15,-0.51,-0.44,-0.18,-0.39,-0.36,0.05,-0.14,-0.1,0.76,-0.1,0.34,-0.33,-0.48,-0.395,0.18,0.1,0.135
Finlande,2020-03-19,-0.31,-0.54,-0.465,-0.25,-0.41,-0.37,-0.01,-0.17,-0.12,0.62,0.32,0.43,-0.35,-0.49,-0.41,0.18,0.11,0.145
Finlande,2020-03-20,-0.36,-0.62,-0.47,-0.32,-0.4,-0.38,-0.11,-0.17,-0.13,0.56,0.25,0.44,-0.35,-0.49,-0.39,0.19,0.12,0.15
Finlande,2020-03-21,-0.22,-0.6,-0.395,-0.39,-0.51,-0.46,-0.08,-0.17,-0.15,1.12,0.02,0.56,-0.11,-0.24,-0.2,0.1,0.05,0.08
Finlande,2020-03-22,-0.4,-0.62,-0.51,-0.4,-0.47,-0.445,-0.12,-0.19,-0.155,1.09,0.42,0.79,-0.14,-0.24,-0.21,0.08,0.05,0.07
Finlande,2020-03-23,-0.46,-0.59,-0.5,-0.38,-0.42,-0.39,-0.11,-0.19,-0.16,0.84,0.08,0.34,-0.37,-0.52,-0.45,0.18,0.12,0.14
Finlande,2020-03-24,-0.44,-0.6,-0.515,-0.39,-0.45,-0.43,-0.12,-0.17,-0.145,0.81,0.11,0.445,-0.4,-0.54,-0.45,0.2,0.13,0.155
Finlande,2020-03-25,-0.44,-0.6,-0.5,-0.4,-0.48,-0.435,-0.14,-0.19,-0.16,0.75,0.15,0.445,-0.39,-0.54,-0.45,0.2,0.12,0.15
Finlande,2020-03-26,-0.44,-0.61,-0.51,-0.4,-0.46,-0.44,-0.1,-0.19,-0.135,0.99,0.35,0.52,-0.4,-0.54,-0.455,0.19,0.12,0.155
Finlande,2020-03-27,-0.43,-0.69,-0.56,-0.4,-0.51,-0.45,-0.13,-0.2,-0.16,0.62,0.2,0.53,-0.38,-0.54,-0.43,0.21,0.13,0.17
Finlande,2020-03-28,-0.31,-0.63,-0.485,-0.46,-0.6,-0.51,-0.13,-0.27,-0.165,1.06,0.09,0.53,-0.16,-0.29,-0.235,0.11,0.08,0.09
Finlande,2020-03-29,-0.48,-0.71,-0.545,-0.48,-0.62,-0.525,-0.2,-0.3,-0.22,0.84,0.15,0.445,-0.19,-0.31,-0.25,0.1,0.07,0.08
Finlande,2020-03-30,-0.45,-0.63,-0.53,-0.42,-0.51,-0.46,-0.16,-0.24,-0.2,0.7,0.02,0.32,-0.39,-0.55,-0.46,0.2,0.12,0.15
Finlande,2020-03-31,-0.51,-0.64,-0.59,-0.45,-0.56,-0.49,-0.14,-0.24,-0.175,0.4,-0.31,-0.02,-0.41,-0.55,-0.47,0.21,0.15,0.165
